Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.36       1/1           av_open_input_file [16]
[17]     1.6    0.00    0.36       1         av_open_input_stream [17]
                0.00    0.36       1/1           avi_read_header [18]
                0.00    0.00       1/1           avformat_alloc_context [55]
                0.00    0.00       1/132         av_mallocz [50]
                0.00    0.00       1/4399        url_ftell [37]
                0.00    0.00       1/1           av_strlcpy [204]
                0.00    0.00       1/1           ff_metadata_demux_compat [228]
-----------------------------------------------
                0.00    0.36       1/1           av_open_input_stream [17]
[18]     1.5    0.00    0.36       1         avi_read_header [18]
                0.10    0.24       1/1           avi_load_index [19]
                0.00    0.01       2/2           av_new_stream [44]
                0.00    0.00       2/4           av_set_pts_info [58]
                0.00    0.00       1/1           av_div_q [62]
                0.00    0.00      87/48947       get_le32 [20]
                0.00    0.00       2/132         av_mallocz [50]
                0.00    0.00       1/1           ff_get_wav_header [69]
                0.00    0.00       1/1           avi_read_tag [71]
                0.00    0.00       2/1102        get_buffer [35]
                0.00    0.00      12/4399        url_ftell [37]
                0.00    0.00       8/97907       get_le16 [22]
                0.00    0.00      15/21197       url_feof [91]
                0.00    0.00       8/8           url_fskip [154]
                0.00    0.00       4/4414        url_fseek [103]
                0.00    0.00       1/2           url_fsize [189]
                0.00    0.00       1/2           ff_codec_get_id [184]
-----------------------------------------------
                0.10    0.24       1/1           avi_read_header [18]
[19]     1.5    0.10    0.24       1         avi_load_index [19]
                0.07    0.13   48858/48947       get_le32 [20]
                0.02    0.02   12214/12214       av_add_index_entry [33]
                0.00    0.00       1/4399        url_ftell [37]
                0.00    0.00   12215/21197       url_feof [91]
                0.00    0.00       2/4414        url_fseek [103]
-----------------------------------------------
                0.00    0.00       2/48947       ff_get_wav_header [69]
                0.00    0.00      87/48947       avi_read_header [18]
                0.07    0.13   48858/48947       avi_load_index [19]
[20]     0.9    0.07    0.13   48947         get_le32 [20]
                0.12    0.01   97894/97907       get_le16 [22]
-----------------------------------------------
                0.00    0.00       2/1098        av_close_input_stream [66]
                0.03    0.13    1096/1098        av_read_frame_internal [15]
[21]     0.7    0.03    0.13    1098         av_free_packet [21]
                0.13    0.00    2475/2475        av_destruct_packet [23]
-----------------------------------------------
                0.00    0.00       5/97907       ff_get_wav_header [69]
                0.00    0.00       8/97907       avi_read_header [18]
                0.12    0.01   97894/97907       get_le32 [20]
[22]     0.6    0.12    0.01   97907         get_le16 [22]
                0.00    0.01  195814/204781      get_byte [40]
-----------------------------------------------
                0.13    0.00    2475/2475        av_free_packet [21]
[23]     0.6    0.13    0.00    2475         av_destruct_packet [23]
                0.00    0.00    2475/3805        av_free [106]
-----------------------------------------------
                0.03    0.08    1096/1096        av_read_packet [25]
[24]     0.5    0.03    0.08    1096         avi_read_packet [24]
                0.02    0.04    1096/1096        av_get_packet [28]
                0.01    0.00    3288/4399        url_ftell [37]
                0.00    0.00    8967/204781      get_byte [40]
                0.00    0.00    8967/21197       url_feof [91]
                0.00    0.00     401/12615       av_index_search_timestamp [95]
-----------------------------------------------
                0.00    0.11    1096/1096        av_read_frame_internal [15]
[25]     0.5    0.00    0.11    1096         av_read_packet [25]
                0.03    0.08    1096/1096        avi_read_packet [24]
                0.00    0.00    1096/3289        av_init_packet [108]
-----------------------------------------------
                0.02    0.07    1095/1095        av_read_frame_internal [15]
[26]     0.4    0.02    0.07    1095         av_parser_parse2 [26]
                0.04    0.02     401/401         mpeg4video_parse [30]
                0.01    0.00     694/694         mpegaudio_parse [45]
                0.00    0.00    1095/1095        ff_fetch_timestamp [119]
-----------------------------------------------
                0.07    0.00    1094/1094        av_read_frame_internal [15]
[27]     0.3    0.07    0.00    1094         compute_pkt_fields [27]
                0.00    0.00    1094/1094        update_initial_timestamps [121]
                0.00    0.00    1094/1094        compute_frame_duration [120]
                0.00    0.00    1094/1851        av_rescale_rnd [111]
                0.00    0.00     693/693         av_rescale [127]
-----------------------------------------------
                0.02    0.04    1096/1096        avi_read_packet [24]
[28]     0.3    0.02    0.04    1096         av_get_packet [28]
                0.00    0.04    1097/1102        get_buffer [35]
                0.00    0.00    1096/4399        url_ftell [37]
                0.00    0.00    1096/1096        av_new_packet [117]
                0.00    0.00    1095/1095        av_shrink_packet [118]
-----------------------------------------------
                0.01    0.00      12/64          av_update_stream_timings [43]
                0.05    0.00      52/64          av_find_stream_info [8]
[29]     0.3    0.06    0.00      64         av_rescale_q [29]
                0.00    0.00      64/1851        av_rescale_rnd [111]
-----------------------------------------------
                0.04    0.02     401/401         av_parser_parse2 [26]
[30]     0.3    0.04    0.02     401         mpeg4video_parse [30]
                0.02    0.00     401/868         decode_vop_header [34]
                0.00    0.00     401/401         init_get_bits [140]
                0.00    0.00     401/869         ff_mpeg4_decode_picture_header [123]
-----------------------------------------------
                0.00    0.01       9/33          get_byte [40]
                0.00    0.04      24/33          get_buffer [35]
[31]     0.2    0.00    0.05      33         fill_buffer [31]
                0.05    0.00      33/33          url_read [32]
-----------------------------------------------
                0.05    0.00      33/33          fill_buffer [31]
[32]     0.2    0.05    0.00      33         url_read [32]
                0.00    0.00      33/33          file_read [148]
-----------------------------------------------
                0.02    0.02   12214/12214       avi_load_index [19]
[33]     0.2    0.02    0.02   12214         av_add_index_entry [33]
                0.02    0.00   12214/12214       av_fast_realloc [36]
                0.00    0.00   12214/12615       av_index_search_timestamp [95]
-----------------------------------------------
                0.02    0.00     401/868         mpeg4video_parse [30]
                0.02    0.00     467/868         ff_h263_decode_frame [1]
[34]     0.2    0.04    0.00     868         decode_vop_header [34]
                0.00    0.00    3472/3476        ff_init_scantable [107]
                0.00    0.00    2528/2528        get_bits [109]
                0.00    0.00    1660/1660        skip_bits_long [112]
                0.00    0.00     792/792         get_bits1 [124]
-----------------------------------------------
                0.00    0.00       1/1102        avi_read_tag [71]
                0.00    0.00       1/1102        ff_get_wav_header [69]
                0.00    0.00       1/1102        ff_probe_input_buffer [38]
                0.00    0.00       2/1102        avi_read_header [18]
                0.00    0.04    1097/1102        av_get_packet [28]
[35]     0.2    0.00    0.04    1102         get_buffer [35]
                0.00    0.04      24/33          fill_buffer [31]
-----------------------------------------------
                0.02    0.00   12214/12214       av_add_index_entry [33]
[36]     0.1    0.02    0.00   12214         av_fast_realloc [36]
                0.00    0.00     177/180         av_realloc [142]
                0.00    0.00       2/2346        av_malloc [110]
-----------------------------------------------
                0.00    0.00       1/4399        avi_load_index [19]
                0.00    0.00       1/4399        av_open_input_stream [17]
                0.00    0.00       1/4399        av_find_stream_info [8]
                0.00    0.00      12/4399        avi_read_header [18]
                0.00    0.00    1096/4399        av_get_packet [28]
                0.01    0.00    3288/4399        avi_read_packet [24]
[37]     0.1    0.02    0.00    4399         url_ftell [37]
                0.00    0.00    4400/4414        url_fseek [103]
-----------------------------------------------
                0.00    0.02       1/1           av_open_input_file [16]
[38]     0.1    0.00    0.02       1         ff_probe_input_buffer [38]
                0.01    0.00       1/1           ff_rewind_with_probe_data [49]
                0.01    0.00       1/2           av_probe_input_format2 [48]
                0.00    0.00       1/1102        get_buffer [35]
                0.00    0.00       1/2346        av_malloc [110]
                0.00    0.00       1/180         av_realloc [142]
                0.00    0.00       1/2           av_log [172]
-----------------------------------------------
                0.01    0.01       1/1           av_open_input_file [16]
[39]     0.1    0.01    0.01       1         av_probe_input_format [39]
                0.01    0.00       1/2           av_probe_input_format2 [48]
-----------------------------------------------
                0.00    0.00    8967/204781      avi_read_packet [24]
                0.00    0.01  195814/204781      get_le16 [22]
[40]     0.1    0.00    0.01  204781         get_byte [40]
                0.00    0.01       9/33          fill_buffer [31]
-----------------------------------------------
                0.00    0.00       1/3           avformat_alloc_context [55]
                0.00    0.01       2/3           avcodec_get_context_defaults2 [52]
[41]     0.1    0.00    0.01       3         av_opt_set_defaults2 [41]
                0.00    0.01     306/306         av_set_int [53]
                0.00    0.00       4/4           av_d2q [57]
                0.00    0.00      48/48          av_set_double [61]
                0.00    0.00       4/4           av_set_q [70]
                0.00    0.00     732/732         av_next_option [126]
-----------------------------------------------
                0.01    0.00     467/467         ff_h263_decode_frame [1]
[42]     0.1    0.01    0.00     467         MPV_frame_start [42]
                0.00    0.00     467/467         ff_alloc_picture [60]
                0.00    0.00    1400/1400        ff_copy_picture [115]
                0.00    0.00     465/1099        av_freep [116]
                0.00    0.00     465/467         free_frame_buffer [137]
-----------------------------------------------
                0.00    0.01       1/2           fill_all_stream_timings [54]
                0.00    0.01       1/2           av_find_stream_info [8]
[43]     0.0    0.00    0.01       2         av_update_stream_timings [43]
                0.01    0.00      12/64          av_rescale_q [29]
-----------------------------------------------
                0.00    0.01       2/2           avi_read_header [18]
[44]     0.0    0.00    0.01       2         av_new_stream [44]
                0.00    0.01       2/2           avcodec_alloc_context2 [51]
                0.00    0.00       2/4           av_set_pts_info [58]
                0.00    0.00       2/132         av_mallocz [50]
                0.00    0.00       2/2           avcodec_alloc_context [177]
-----------------------------------------------
                0.01    0.00     694/694         av_parser_parse2 [26]
[45]     0.0    0.01    0.00     694         mpegaudio_parse [45]
                0.00    0.00    2776/4820        ff_mpa_decode_header [102]
                0.00    0.00     693/693         ff_combine_frame [128]
-----------------------------------------------
                0.00    0.00       4/358         av_set_q [70]
                0.00    0.00      48/358         av_set_double [61]
                0.01    0.00     306/358         av_set_int [53]
[46]     0.0    0.01    0.00     358         av_set_number2 [46]
                0.00    0.00     358/358         av_find_opt [141]
-----------------------------------------------
                0.00    0.00       1/12          av_mul_q [63]
                0.00    0.00       3/12          av_find_stream_info [8]
                0.00    0.00       4/12          av_d2q [57]
                0.00    0.00       4/12          av_set_pts_info [58]
[47]     0.0    0.01    0.00      12         av_reduce [47]
                0.00    0.00      12/60          av_gcd [145]
-----------------------------------------------
                0.01    0.00       1/2           ff_probe_input_buffer [38]
                0.01    0.00       1/2           av_probe_input_format [39]
[48]     0.0    0.01    0.00       2         av_probe_input_format2 [48]
                0.00    0.00      18/19          av_match_ext [151]
                0.00    0.00       2/2           ac3_eac3_probe [169]
                0.00    0.00       1/1           yuv4_probe [320]
                0.00    0.00       1/1           xa_probe [319]
                0.00    0.00       1/1           wv_probe [318]
                0.00    0.00       1/1           wsvqa_probe [317]
                0.00    0.00       1/1           wsaud_probe [316]
                0.00    0.00       1/1           wc3_probe [315]
                0.00    0.00       1/1           wav_probe [314]
                0.00    0.00       1/1           w64_probe [313]
                0.00    0.00       1/1           vqf_probe [312]
                0.00    0.00       1/1           voc_probe [311]
                0.00    0.00       1/1           vmd_probe [310]
                0.00    0.00       1/1           vc1t_probe [308]
                0.00    0.00       1/1           txd_probe [305]
                0.00    0.00       1/1           tta_probe [304]
                0.00    0.00       1/1           tmv_probe [303]
                0.00    0.00       1/1           seq_probe [295]
                0.00    0.00       1/1           thp_probe [302]
                0.00    0.00       1/1           swf_probe [301]
                0.00    0.00       1/1           str_probe [300]
                0.00    0.00       1/1           sox_probe [299]
                0.00    0.00       1/1           sol_probe [298]
                0.00    0.00       1/1           smacker_probe [297]
                0.00    0.00       1/1           siff_probe [296]
                0.00    0.00       1/1           film_probe [242]
                0.00    0.00       1/1           rpl_probe [294]
                0.00    0.00       1/1           roq_probe [293]
                0.00    0.00       1/1           rm_probe [292]
                0.00    0.00       1/1           rl2_probe [291]
                0.00    0.00       1/1           r3d_probe [290]
                0.00    0.00       1/1           qcp_probe [289]
                0.00    0.00       1/1           pva_probe [288]
                0.00    0.00       1/1           oma_read_probe [280]
                0.00    0.00       1/1           ogg_probe [279]
                0.00    0.00       1/1           nuv_probe [278]
                0.00    0.00       1/1           nut_probe [277]
                0.00    0.00       1/1           nsv_probe [276]
                0.00    0.00       1/1           nc_probe [275]
                0.00    0.00       1/1           mxf_probe [274]
                0.00    0.00       1/1           mtv_probe [273]
                0.00    0.00       1/1           msnwc_tcp_probe [272]
                0.00    0.00       1/1           mpegvideo_probe [271]
                0.00    0.00       1/1           mpegts_probe [270]
                0.00    0.00       1/1           mpegps_probe [269]
                0.00    0.00       1/1           mpc8_probe [266]
                0.00    0.00       1/1           mpc_probe [267]
                0.00    0.00       1/1           mp3_read_probe [265]
                0.00    0.00       1/1           mov_probe [264]
                0.00    0.00       1/1           mmf_probe [263]
                0.00    0.00       1/1           probe [282]
                0.00    0.00       1/1           matroska_probe [262]
                0.00    0.00       1/1           mpeg4video_probe [268]
                0.00    0.00       1/1           lmlm4_probe [261]
                0.00    0.00       1/1           probe [284]
                0.00    0.00       1/1           iss_probe [260]
                0.00    0.00       1/1           ipmovie_probe [259]
                0.00    0.00       1/1           iff_probe [255]
                0.00    0.00       1/1           idcin_probe [254]
                0.00    0.00       1/1           h264_probe [253]
                0.00    0.00       1/1           h263_probe [252]
                0.00    0.00       1/1           h261_probe [251]
                0.00    0.00       1/1           gxf_probe [250]
                0.00    0.00       1/1           fourxm_probe [248]
                0.00    0.00       1/1           flv_probe [247]
                0.00    0.00       1/1           flic_probe [244]
                0.00    0.00       1/1           flac_probe [243]
                0.00    0.00       1/1           ffm_probe [239]
                0.00    0.00       1/1           eac3_probe [221]
                0.00    0.00       1/1           cdata_probe [211]
                0.00    0.00       1/1           ea_probe [220]
                0.00    0.00       1/1           dxa_probe [219]
                0.00    0.00       1/1           dv_probe [218]
                0.00    0.00       1/1           dts_probe [217]
                0.00    0.00       1/1           cin_probe [212]
                0.00    0.00       1/1           dnxhd_probe [214]
                0.00    0.00       1/1           dirac_probe [213]
                0.00    0.00       1/1           cavsvideo_probe [210]
                0.00    0.00       1/1           probe [281]
                0.00    0.00       1/1           probe [286]
                0.00    0.00       1/1           probe [287]
                0.00    0.00       1/1           bfi_probe [209]
                0.00    0.00       1/1           vid_probe [309]
                0.00    0.00       1/1           avs_probe [208]
                0.00    0.00       1/1           avi_probe [206]
                0.00    0.00       1/1           au_probe [200]
                0.00    0.00       1/1           probe [285]
                0.00    0.00       1/1           asf_probe [199]
                0.00    0.00       1/1           ape_probe [198]
                0.00    0.00       1/1           apc_probe [197]
                0.00    0.00       1/1           probe [283]
                0.00    0.00       1/1           amr_probe [196]
                0.00    0.00       1/1           aiff_probe [195]
                0.00    0.00       1/1           aea_read_probe [194]
                0.00    0.00       1/1           ac3_probe [192]
                0.00    0.00       1/1           adts_aac_probe [193]
                0.00    0.00       1/1           image_probe [256]
-----------------------------------------------
                0.01    0.00       1/1           ff_probe_input_buffer [38]
[49]     0.0    0.01    0.00       1         ff_rewind_with_probe_data [49]
                0.00    0.00       1/3805        av_free [106]
                0.00    0.00       1/180         av_realloc [142]
-----------------------------------------------
                0.00    0.00       1/132         url_open_protocol [76]
                0.00    0.00       1/132         url_fdopen [74]
                0.00    0.00       1/132         av_metadata_set2 [72]
                0.00    0.00       1/132         ff_get_wav_header [69]
                0.00    0.00       1/132         av_open_input_stream [17]
                0.00    0.00       1/132         av_find_stream_info [8]
                0.00    0.00       1/132         mpeg4video_parse_init [73]
                0.00    0.00       1/132         avcodec_default_get_buffer [77]
                0.00    0.00       2/132         avi_read_header [18]
                0.00    0.00       2/132         av_new_stream [44]
                0.00    0.00       4/132         av_parser_init [64]
                0.00    0.00       4/132         avcodec_open [65]
                0.00    0.00      24/132         ff_alloc_picture [60]
                0.00    0.00      32/132         MPV_common_init [59]
                0.00    0.00      56/132         add_to_pktbuf [56]
[50]     0.0    0.01    0.00     132         av_mallocz [50]
                0.00    0.00     133/2346        av_malloc [110]
-----------------------------------------------
                0.00    0.01       2/2           av_new_stream [44]
[51]     0.0    0.00    0.01       2         avcodec_alloc_context2 [51]
                0.00    0.01       2/2           avcodec_get_context_defaults2 [52]
                0.00    0.00       2/2346        av_malloc [110]
-----------------------------------------------
                0.00    0.01       2/2           avcodec_alloc_context2 [51]
[52]     0.0    0.00    0.01       2         avcodec_get_context_defaults2 [52]
                0.00    0.01       2/3           av_opt_set_defaults2 [41]
-----------------------------------------------
                0.00    0.01     306/306         av_opt_set_defaults2 [41]
[53]     0.0    0.00    0.01     306         av_set_int [53]
                0.01    0.00     306/358         av_set_number2 [46]
-----------------------------------------------
                0.00    0.01       1/1           av_find_stream_info [8]
[54]     0.0    0.00    0.01       1         fill_all_stream_timings [54]
                0.00    0.01       1/2           av_update_stream_timings [43]
-----------------------------------------------
                0.00    0.00       1/1           av_open_input_stream [17]
[55]     0.0    0.00    0.00       1         avformat_alloc_context [55]
                0.00    0.00       1/3           av_opt_set_defaults2 [41]
                0.00    0.00       1/2346        av_malloc [110]
                0.00    0.00       1/1           av_opt_set_defaults [202]
-----------------------------------------------
                0.00    0.00      56/56          av_find_stream_info [8]
[56]     0.0    0.00    0.00      56         add_to_pktbuf [56]
                0.00    0.00      56/132         av_mallocz [50]
-----------------------------------------------
                0.00    0.00       4/4           av_opt_set_defaults2 [41]
[57]     0.0    0.00    0.00       4         av_d2q [57]
                0.00    0.00       4/12          av_reduce [47]
-----------------------------------------------
                0.00    0.00       2/4           avi_read_header [18]
                0.00    0.00       2/4           av_new_stream [44]
[58]     0.0    0.00    0.00       4         av_set_pts_info [58]
                0.00    0.00       4/12          av_reduce [47]
-----------------------------------------------
                0.00    0.00       1/1           ff_h263_decode_frame [1]
[59]     0.0    0.00    0.00       1         MPV_common_init [59]
                0.00    0.00      32/132         av_mallocz [50]
                0.00    0.00      32/36          avcodec_get_frame_defaults [147]
                0.00    0.00       1/946         avcodec_check_dimensions [122]
                0.00    0.00       1/1           dsputil_init [215]
                0.00    0.00       1/1           ff_dct_common_init [224]
                0.00    0.00       1/3           avcodec_get_chroma_sub_sample [163]
-----------------------------------------------
                0.00    0.00     467/467         MPV_frame_start [42]
[60]     0.0    0.00    0.00     467         ff_alloc_picture [60]
                0.00    0.00      24/132         av_mallocz [50]
                0.00    0.00     467/991         __aeabi_ulcmp [3714]
-----------------------------------------------
                0.00    0.00      48/48          av_opt_set_defaults2 [41]
[61]     0.0    0.00    0.00      48         av_set_double [61]
                0.00    0.00      48/358         av_set_number2 [46]
-----------------------------------------------
                0.00    0.00       1/1           avi_read_header [18]
[62]     0.0    0.00    0.00       1         av_div_q [62]
                0.00    0.00       1/1           av_mul_q [63]
-----------------------------------------------
                0.00    0.00       1/1           av_div_q [62]
[63]     0.0    0.00    0.00       1         av_mul_q [63]
                0.00    0.00       1/12          av_reduce [47]
-----------------------------------------------
                0.00    0.00       2/2           av_find_stream_info [8]
[64]     0.0    0.00    0.00       2         av_parser_init [64]
                0.00    0.00       4/132         av_mallocz [50]
                0.00    0.00       1/1           mpeg4video_parse_init [73]
-----------------------------------------------
                0.00    0.00       2/2           av_find_stream_info [8]
[65]     0.0    0.00    0.00       2         avcodec_open [65]
                0.00    0.00       4/132         av_mallocz [50]
                0.00    0.00       2/946         avcodec_check_dimensions [122]
                0.00    0.00       2/2           avcodec_set_dimensions [181]
                0.00    0.00       2/2           decode_init [183]
                0.00    0.00       2/2           decode_init [182]
-----------------------------------------------
                0.00    0.00       1/1           av_close_input_file [67]
[66]     0.0    0.00    0.00       1         av_close_input_stream [66]
                0.00    0.00       2/1098        av_free_packet [21]
                0.00    0.00      14/3805        av_free [106]
                0.00    0.00       6/1099        av_freep [116]
                0.00    0.00       3/3           av_metadata_free [162]
                0.00    0.00       2/2           av_parser_close [174]
                0.00    0.00       1/1           avi_read_close [207]
                0.00    0.00       1/1           flush_packet_queue [246]
-----------------------------------------------
                                                 <spontaneous>
[67]     0.0    0.00    0.00                 av_close_input_file [67]
                0.00    0.00       1/1           av_close_input_stream [66]
                0.00    0.00       1/3805        av_free [106]
-----------------------------------------------
                0.00    0.00       1/1           av_open_input_file [16]
[68]     0.0    0.00    0.00       1         url_fopen [68]
                0.00    0.00       1/1           url_open [75]
                0.00    0.00       1/1           url_fdopen [74]
-----------------------------------------------
                0.00    0.00       1/1           avi_read_header [18]
[69]     0.0    0.00    0.00       1         ff_get_wav_header [69]
                0.00    0.00       1/132         av_mallocz [50]
                0.00    0.00       1/1102        get_buffer [35]
                0.00    0.00       2/48947       get_le32 [20]
                0.00    0.00       5/97907       get_le16 [22]
                0.00    0.00       1/1           ff_wav_codec_get_id [238]
-----------------------------------------------
                0.00    0.00       4/4           av_opt_set_defaults2 [41]
[70]     0.0    0.00    0.00       4         av_set_q [70]
                0.00    0.00       4/358         av_set_number2 [46]
-----------------------------------------------
                0.00    0.00       1/1           avi_read_header [18]
[71]     0.0    0.00    0.00       1         avi_read_tag [71]
                0.00    0.00       1/1           av_metadata_set2 [72]
                0.00    0.00       1/1102        get_buffer [35]
                0.00    0.00       1/2346        av_malloc [110]
-----------------------------------------------
                0.00    0.00       1/1           avi_read_tag [71]
[72]     0.0    0.00    0.00       1         av_metadata_set2 [72]
                0.00    0.00       1/132         av_mallocz [50]
                0.00    0.00       1/1           av_metadata_get [201]
                0.00    0.00       1/1           av_strdup [203]
                0.00    0.00       1/2346        av_malloc [110]
                0.00    0.00       1/180         av_realloc [142]
-----------------------------------------------
                0.00    0.00       1/1           av_parser_init [64]
[73]     0.0    0.00    0.00       1         mpeg4video_parse_init [73]
                0.00    0.00       1/132         av_mallocz [50]
-----------------------------------------------
                0.00    0.00       1/1           url_fopen [68]
[74]     0.0    0.00    0.00       1         url_fdopen [74]
                0.00    0.00       1/132         av_mallocz [50]
                0.00    0.00       1/1           url_get_max_packet_size [306]
                0.00    0.00       1/2346        av_malloc [110]
                0.00    0.00       1/1           init_put_byte [258]
-----------------------------------------------
                0.00    0.00       1/1           url_fopen [68]
[75]     0.0    0.00    0.00       1         url_open [75]
                0.00    0.00       1/1           url_open_protocol [76]
-----------------------------------------------
                0.00    0.00       1/1           url_open [75]
[76]     0.0    0.00    0.00       1         url_open_protocol [76]
                0.00    0.00       1/132         av_mallocz [50]
                0.00    0.00       1/1           file_open [241]
                0.00    0.00       1/8           url_seek [155]
-----------------------------------------------
                                                 <spontaneous>
[77]     0.0    0.00    0.00                 avcodec_default_get_buffer [77]
                0.00    0.00       1/132         av_mallocz [50]
                0.00    0.00     467/946         avcodec_check_dimensions [122]
                0.00    0.00       6/2346        av_malloc [110]
                0.00    0.00       2/3           avcodec_get_chroma_sub_sample [163]
                0.00    0.00       2/2           avcodec_align_dimensions2 [176]
                0.00    0.00       2/8           ff_fill_linesize [152]
                0.00    0.00       2/5           ff_fill_pointer [158]
-----------------------------------------------
                0.00    0.00 1355212/1355212     MPV_decode_mb [4]
[78]     0.0    0.00    0.00 1355212         add_dct [78]
-----------------------------------------------
                0.00    0.00  410768/410768      decode_slice [3]
[79]     0.0    0.00    0.00  410768         ff_h263_update_motion_val [79]
-----------------------------------------------
                0.00    0.00  410768/410768      mpeg4_decode_mb [5]
[80]     0.0    0.00    0.00  410768         mpeg4_is_resync [80]
-----------------------------------------------
                0.00    0.00  333528/333528      mpeg4_decode_mb [5]
[81]     0.0    0.00    0.00  333528         h263_decode_motion [81]
-----------------------------------------------
                0.00    0.00  297659/297659      mpeg4_decode_block [6]
[82]     0.0    0.00    0.00  297659         mpeg4_decode_dc [82]
-----------------------------------------------
                0.00    0.00  297658/297658      mpeg4_decode_block [6]
[83]     0.0    0.00    0.00  297658         get_amv [83]
-----------------------------------------------
                0.00    0.00  297658/297658      mpeg4_decode_block [6]
[84]     0.0    0.00    0.00  297658         mpeg4_pred_ac [84]
-----------------------------------------------
                0.00    0.00  297655/297655      put_dct [9]
[85]     0.0    0.00    0.00  297655         dct_unquantize_h263_intra_armv5te [85]
-----------------------------------------------
                0.00    0.00  230807/230807      mpeg4_decode_mb [5]
[86]     0.0    0.00    0.00  230807         clear_blocks_c [86]
-----------------------------------------------
                0.00    0.00  225869/225869      MPV_motion [7]
[87]     0.0    0.00    0.00  225869         prefetch_motion [87]
-----------------------------------------------
                0.00    0.00  166764/166764      mpeg4_decode_mb [5]
[88]     0.0    0.00    0.00  166764         h263_pred_motion [88]
-----------------------------------------------
                0.00    0.00   54871/54871       mp_decode_frame [11]
[89]     0.0    0.00    0.00   54871         ff_mpa_synth_filter [89]
-----------------------------------------------
                0.00    0.00   43305/43305       MPV_decode_mb [4]
[90]     0.0    0.00    0.00   43305         ff_clean_intra_table_entries [90]
-----------------------------------------------
                0.00    0.00      15/21197       avi_read_header [18]
                0.00    0.00    8967/21197       avi_read_packet [24]
                0.00    0.00   12215/21197       avi_load_index [19]
[91]     0.0    0.00    0.00   21197         url_feof [91]
-----------------------------------------------
                0.00    0.00   20589/20589       MPV_motion [7]
[92]     0.0    0.00    0.00   20589         ff_put_no_rnd_pixels16_xy2_arm [92]
-----------------------------------------------
                0.00    0.00   14733/14733       MPV_motion [7]
[93]     0.0    0.00    0.00   14733         ff_emulated_edge_mc [93]
-----------------------------------------------
                0.00    0.00   14155/14155       MPV_motion [7]
[94]     0.0    0.00    0.00   14155         ff_put_pixels16_xy2_arm [94]
-----------------------------------------------
                0.00    0.00     401/12615       avi_read_packet [24]
                0.00    0.00   12214/12615       av_add_index_entry [33]
[95]     0.0    0.00    0.00   12615         av_index_search_timestamp [95]
-----------------------------------------------
                0.00    0.00   11877/11877       MPV_motion [7]
[96]     0.0    0.00    0.00   11877         ff_put_no_rnd_pixels16_y2_arm [96]
-----------------------------------------------
                0.00    0.00   10774/10774       MPV_motion [7]
[97]     0.0    0.00    0.00   10774         ff_put_no_rnd_pixels16_x2_arm [97]
-----------------------------------------------
                0.00    0.00   10270/10270       decode_slice [3]
[98]     0.0    0.00    0.00   10270         ff_draw_horiz_band [98]
-----------------------------------------------
                0.00    0.00   10270/10270       decode_slice [3]
[99]     0.0    0.00    0.00   10270         ff_init_block_index [99]
-----------------------------------------------
                0.00    0.00    9325/9325        MPV_motion [7]
[100]    0.0    0.00    0.00    9325         ff_put_pixels16_y2_arm [100]
-----------------------------------------------
                0.00    0.00    8354/8354        MPV_motion [7]
[101]    0.0    0.00    0.00    8354         ff_put_pixels16_x2_arm [101]
-----------------------------------------------
                0.00    0.00    2044/4820        mp3_read_probe [265]
                0.00    0.00    2776/4820        mpegaudio_parse [45]
[102]    0.0    0.00    0.00    4820         ff_mpa_decode_header [102]
                0.00    0.00     695/1459        ff_mpegaudio_decode_header [113]
-----------------------------------------------
                0.00    0.00       2/4414        avi_load_index [19]
                0.00    0.00       4/4414        avi_read_header [18]
                0.00    0.00       8/4414        url_fskip [154]
                0.00    0.00    4400/4414        url_ftell [37]
[103]    0.0    0.00    0.00    4414         url_fseek [103]
                0.00    0.00       5/8           url_seek [155]
-----------------------------------------------
                0.00    0.00       1/4097        h261_probe [251]
                0.00    0.00    4096/4097        ac3_eac3_probe [169]
[104]    0.0    0.00    0.00    4097         init_get_bits [104]
-----------------------------------------------
                0.00    0.00    4096/4096        ac3_eac3_probe [169]
[105]    0.0    0.00    0.00    4096         ff_ac3_parse_header [105]
-----------------------------------------------
                0.00    0.00       1/3805        url_close [3419]
                0.00    0.00       1/3805        ff_rewind_with_probe_data [49]
                0.00    0.00       1/3805        av_close_input_file [67]
                0.00    0.00       1/3805        ff_parse1_close [233]
                0.00    0.00       2/3805        avi_read_close [207]
                0.00    0.00       2/3805        url_fclose [3421]
                0.00    0.00       2/3805        av_find_stream_info [8]
                0.00    0.00       3/3805        av_metadata_free [162]
                0.00    0.00       3/3805        av_parser_close [174]
                0.00    0.00      14/3805        av_close_input_stream [66]
                0.00    0.00      56/3805        av_read_frame [549]
                0.00    0.00    1244/3805        av_freep [116]
                0.00    0.00    2475/3805        av_destruct_packet [23]
[106]    0.0    0.00    0.00    3805         av_free [106]
-----------------------------------------------
                0.00    0.00       4/3476        ff_dct_common_init [224]
                0.00    0.00    3472/3476        decode_vop_header [34]
[107]    0.0    0.00    0.00    3476         ff_init_scantable [107]
-----------------------------------------------
                0.00    0.00    1096/3289        av_read_packet [25]
                0.00    0.00    1096/3289        av_new_packet [117]
                0.00    0.00    1097/3289        av_read_frame_internal [15]
