Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00       1/1           sws_setColorspaceDetails [316]
[248]    0.0    0.00    0.00       1         ff_yuv2rgb_c_init_tables [248]
                0.00    0.00       1/11768       av_free [109]
                0.00    0.00       1/9231        av_malloc [111]
-----------------------------------------------
                0.00    0.00       1/1           ff_get_unscaled_swscale [234]
[249]    0.0    0.00    0.00       1         ff_yuv2rgb_get_func_ptr [249]
                0.00    0.00       2/2           sws_format_name [195]
                0.00    0.00       1/5           av_log [163]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[250]    0.0    0.00    0.00       1         ffm_probe [250]
-----------------------------------------------
                0.00    0.00       1/1           url_close [3419]
[251]    0.0    0.00    0.00       1         file_close [251]
-----------------------------------------------
                0.00    0.00       1/1           url_open_protocol [78]
[252]    0.0    0.00    0.00       1         file_open [252]
                0.00    0.00       1/1           av_strstart [213]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[253]    0.0    0.00    0.00       1         film_probe [253]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[254]    0.0    0.00    0.00       1         flac_probe [254]
                0.00    0.00       1/5           ff_id3v2_match [167]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[255]    0.0    0.00    0.00       1         flic_probe [255]
-----------------------------------------------
                0.00    0.00       1/1           avcodec_flush_buffers [632]
[256]    0.0    0.00    0.00       1         flush [256]
-----------------------------------------------
                0.00    0.00       1/1           av_close_input_stream [53]
[257]    0.0    0.00    0.00       1         flush_packet_queue [257]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[258]    0.0    0.00    0.00       1         flv_probe [258]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[259]    0.0    0.00    0.00       1         fourxm_probe [259]
-----------------------------------------------
                0.00    0.00       1/1           asf_probe [206]
[260]    0.0    0.00    0.00       1         guidcmp [260]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[261]    0.0    0.00    0.00       1         gxf_probe [261]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[262]    0.0    0.00    0.00       1         h261_probe [262]
                0.00    0.00       1/4097        init_get_bits [121]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[263]    0.0    0.00    0.00       1         h263_probe [263]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[264]    0.0    0.00    0.00       1         h264_probe [264]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[265]    0.0    0.00    0.00       1         idcin_probe [265]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[266]    0.0    0.00    0.00       1         iff_probe [266]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[267]    0.0    0.00    0.00       1         image_probe [267]
                0.00    0.00       1/1           img_read_packet [268]
-----------------------------------------------
                0.00    0.00       1/1           image_probe [267]
[268]    0.0    0.00    0.00       1         img_read_packet [268]
-----------------------------------------------
                0.00    0.00       1/1           url_fdopen [76]
[269]    0.0    0.00    0.00       1         init_put_byte [269]
                0.00    0.00       1/1           url_resetbuf [322]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[270]    0.0    0.00    0.00       1         ipmovie_probe [270]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[271]    0.0    0.00    0.00       1         iss_probe [271]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[272]    0.0    0.00    0.00       1         lmlm4_probe [272]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[273]    0.0    0.00    0.00       1         matroska_probe [273]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[274]    0.0    0.00    0.00       1         mmf_probe [274]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[275]    0.0    0.00    0.00       1         mov_probe [275]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[276]    0.0    0.00    0.00       1         mp3_read_probe [276]
                0.00    0.00    2044/13559       ff_mpa_decode_header [107]
                0.00    0.00       1/5           ff_id3v2_match [167]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[277]    0.0    0.00    0.00       1         mpc8_probe [277]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[278]    0.0    0.00    0.00       1         mpc_probe [278]
                0.00    0.00       1/5           ff_id3v2_match [167]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[279]    0.0    0.00    0.00       1         mpeg4video_probe [279]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[280]    0.0    0.00    0.00       1         mpegps_probe [280]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[281]    0.0    0.00    0.00       1         mpegts_probe [281]
                0.00    0.00       3/3           pat_cb [177]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[282]    0.0    0.00    0.00       1         mpegvideo_probe [282]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[283]    0.0    0.00    0.00       1         msnwc_tcp_probe [283]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[284]    0.0    0.00    0.00       1         mtv_probe [284]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[285]    0.0    0.00    0.00       1         mxf_probe [285]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[286]    0.0    0.00    0.00       1         nc_probe [286]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[287]    0.0    0.00    0.00       1         nsv_probe [287]
                0.00    0.00       1/19          av_match_ext [156]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[288]    0.0    0.00    0.00       1         nut_probe [288]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[289]    0.0    0.00    0.00       1         nuv_probe [289]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[290]    0.0    0.00    0.00       1         ogg_probe [290]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[291]    0.0    0.00    0.00       1         oma_read_probe [291]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[292]    0.0    0.00    0.00       1         probe [292]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[293]    0.0    0.00    0.00       1         probe [293]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[294]    0.0    0.00    0.00       1         probe [294]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[295]    0.0    0.00    0.00       1         probe [295]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[296]    0.0    0.00    0.00       1         probe [296]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[297]    0.0    0.00    0.00       1         probe [297]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[298]    0.0    0.00    0.00       1         probe [298]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[299]    0.0    0.00    0.00       1         pva_probe [299]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[300]    0.0    0.00    0.00       1         qcp_probe [300]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[301]    0.0    0.00    0.00       1         r3d_probe [301]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[302]    0.0    0.00    0.00       1         rl2_probe [302]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[303]    0.0    0.00    0.00       1         rm_probe [303]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[304]    0.0    0.00    0.00       1         roq_probe [304]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[305]    0.0    0.00    0.00       1         rpl_probe [305]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[306]    0.0    0.00    0.00       1         seq_probe [306]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[307]    0.0    0.00    0.00       1         siff_probe [307]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[308]    0.0    0.00    0.00       1         smacker_probe [308]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[309]    0.0    0.00    0.00       1         sol_probe [309]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[310]    0.0    0.00    0.00       1         sox_probe [310]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[311]    0.0    0.00    0.00       1         str_probe [311]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[312]    0.0    0.00    0.00       1         swf_probe [312]
-----------------------------------------------
                0.00    0.00       1/1           av_log_default_callback [164]
[313]    0.0    0.00    0.00       1         sws_context_to_name [313]
-----------------------------------------------
                0.00    0.00       1/1           sws_getCachedContext [39]
[314]    0.0    0.00    0.00       1         sws_init_context [314]
                0.00    0.00       2/4           av_get_bits_per_pixel [171]
                0.00    0.00       1/1776        ff_hardcodedcpuflags [138]
                0.00    0.00       1/1           ff_get_unscaled_swscale [234]
                0.00    0.00       1/1           sws_rgb2rgb_init [315]
-----------------------------------------------
                0.00    0.00       1/1           sws_init_context [314]
[315]    0.0    0.00    0.00       1         sws_rgb2rgb_init [315]
-----------------------------------------------
                0.00    0.00       1/1           sws_getCachedContext [39]
[316]    0.0    0.00    0.00       1         sws_setColorspaceDetails [316]
                0.00    0.00       2/4           av_get_bits_per_pixel [171]
                0.00    0.00       1/1776        ff_hardcodedcpuflags [138]
                0.00    0.00       1/1           ff_yuv2rgb_c_init_tables [248]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[317]    0.0    0.00    0.00       1         thp_probe [317]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[318]    0.0    0.00    0.00       1         tmv_probe [318]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[319]    0.0    0.00    0.00       1         tta_probe [319]
                0.00    0.00       1/5           ff_id3v2_match [167]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[320]    0.0    0.00    0.00       1         txd_probe [320]
-----------------------------------------------
                0.00    0.00       1/1           url_fdopen [76]
[321]    0.0    0.00    0.00       1         url_get_max_packet_size [321]
-----------------------------------------------
                0.00    0.00       1/1           init_put_byte [269]
[322]    0.0    0.00    0.00       1         url_resetbuf [322]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[323]    0.0    0.00    0.00       1         vc1t_probe [323]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[324]    0.0    0.00    0.00       1         vid_probe [324]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[325]    0.0    0.00    0.00       1         vmd_probe [325]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[326]    0.0    0.00    0.00       1         voc_probe [326]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[327]    0.0    0.00    0.00       1         vqf_probe [327]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[328]    0.0    0.00    0.00       1         w64_probe [328]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[329]    0.0    0.00    0.00       1         wav_probe [329]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[330]    0.0    0.00    0.00       1         wc3_probe [330]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[331]    0.0    0.00    0.00       1         wsaud_probe [331]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[332]    0.0    0.00    0.00       1         wsvqa_probe [332]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[333]    0.0    0.00    0.00       1         wv_probe [333]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[334]    0.0    0.00    0.00       1         xa_probe [334]
-----------------------------------------------
                0.00    0.00       1/1           av_probe_input_format2 [41]
[335]    0.0    0.00    0.00       1         yuv4_probe [335]
-----------------------------------------------
                0.00    0.00      57/3613        av_find_stream_info [9]
                0.00    0.00    1778/3613        free_frame_buffer [135]
                0.00    0.00    1778/3613        ff_alloc_picture [49]
[3714]   0.0    0.00    0.00    3613         __aeabi_ulcmp [3714]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

 [178] MPV_common_defaults    [36] compute_pkt_fields (utils.c) [264] h264_probe (raw.c)
  [56] MPV_common_end         [86] dct_unquantize_h263_intra_armv5te (mpegvideo_armv5te.c) [149] has_codec_parameters (utils.c)
  [48] MPV_common_init        [11] decode_frame (mpegaudiodec.c) [265] idcin_probe (idcin.c)
 [197] MPV_common_init_arm    [61] decode_init (mpeg4videodec.c) [266] iff_probe (iff.c)
 [198] MPV_common_init_armv5te [188] decode_init (mpegaudiodec.c) [267] image_probe (img2.c)
 [179] MPV_decode_defaults     [3] decode_slice (h263dec.c) [268] img_read_packet (img2.c)
   [4] MPV_decode_mb         [147] decode_user_data (mpeg4videodec.c) [131] init_get_bits (get_bits.h)
  [14] MPV_frame_end          [27] decode_vop_header (mpeg4videodec.c) [142] init_get_bits (get_bits.h)
  [31] MPV_frame_start       [221] dirac_probe (raw.c)   [121] init_get_bits (get_bits.h)
   [8] MPV_motion (mpegvideo_common.h) [222] dnxhd_probe (raw.c) [269] init_put_byte
 [3714] __aeabi_ulcmp        [116] draw_edges_c (dsputil.c) [168] init_rl
  [58] ac3_eac3_probe (raw.c) [62] dsputil_init          [169] init_vlc_rl
 [199] ac3_probe (raw.c)     [223] dsputil_init_arm      [155] init_vlc_sparse
  [80] add_dct (mpegvideo.c) [224] dts_probe (raw.c)     [270] ipmovie_probe (ipmovie.c)
  [63] add_to_pktbuf (utils.c) [225] dv_probe (dv.c)     [271] iss_probe (iss.c)
 [200] adts_aac_probe (raw.c) [226] dxa_probe (dxa.c)    [272] lmlm4_probe (lmlm4.c)
 [201] aea_read_probe (aea.c) [227] ea_probe (electronicarts.c) [273] matroska_probe (matroskadec.c)
 [202] aiff_probe (aiffdec.c) [228] eac3_probe (raw.c)   [274] mmf_probe (mmf.c)
 [203] amr_probe (amr.c)     [122] ff_ac3_parse_header   [275] mov_probe (mov.c)
 [204] apc_probe (apc.c)      [49] ff_alloc_picture      [276] mp3_read_probe (mp3.c)
 [205] ape_probe (ape.c)     [229] ff_cavsdsp_init        [12] mp_decode_frame (mpegaudiodec.c)
 [206] asf_probe (asfdec.c)  [230] ff_check_alignment    [277] mpc8_probe (mpc8.c)
 [207] au_probe (au.c)        [92] ff_clean_intra_table_entries [278] mpc_probe (mpc.c)
  [43] av_add_index_entry    [189] ff_codec_get_id         [6] mpeg4_decode_block (mpeg4videodec.c)
  [53] av_close_input_stream [130] ff_combine_frame       [84] mpeg4_decode_dc (mpeg4videodec.c)
 [170] av_d2q                [115] ff_copy_picture         [5] mpeg4_decode_mb (mpeg4videodec.c)
  [21] av_destruct_packet    [231] ff_dct_common_init     [81] mpeg4_is_resync (mpeg4videodec.c)
 [208] av_div_q              [100] ff_draw_horiz_band     [85] mpeg4_pred_ac
  [30] av_dup_packet         [232] ff_dsputil_init_armv5te [28] mpeg4video_parse (mpeg4video_parser.c)
 [108] av_fast_realloc       [233] ff_dsputil_init_dwt    [75] mpeg4video_parse_init (mpeg4video_parser.c)
 [144] av_find_opt            [94] ff_emulated_edge_mc   [279] mpeg4video_probe (raw.c)
 [109] av_free               [136] ff_er_add_slice        [57] mpegaudio_parse (mpegaudio_parser.c)
  [20] av_free_packet        [137] ff_er_frame_end       [280] mpegps_probe (mpeg.c)
  [38] av_freep              [132] ff_er_frame_start     [281] mpegts_probe (mpegts.c)
 [151] av_gcd                [120] ff_fetch_timestamp    [282] mpegvideo_probe (raw.c)
 [171] av_get_bits_per_pixel [158] ff_fill_linesize      [283] msnwc_tcp_probe (msnwc_tcp.c)
 [180] av_get_bits_per_sample [166] ff_fill_pointer      [284] mtv_probe (mtv.c)
  [29] av_get_packet         [190] ff_find_hwaccel       [285] mxf_probe (mxfdec.c)
 [181] av_hwaccel_next       [133] ff_find_unused_picture [286] nc_probe (ncdec.c)
 [104] av_index_search_timestamp [234] ff_get_unscaled_swscale [287] nsv_probe (nsvdec.c)
 [106] av_init_packet         [72] ff_get_wav_header     [288] nut_probe (nutdec.c)
 [163] av_log                 [51] ff_h263_decode_end    [289] nuv_probe (nuv.c)
 [164] av_log_default_callback [2] ff_h263_decode_frame  [290] ogg_probe (oggdec.c)
 [111] av_malloc             [191] ff_h263_decode_init   [291] oma_read_probe (oma.c)
  [42] av_mallocz             [82] ff_h263_update_motion_val [177] pat_cb (mpegts.c)
 [156] av_match_ext          [138] ff_hardcodedcpuflags   [89] prefetch_motion (mpegvideo_common.h)
 [174] av_metadata_free      [167] ff_id3v2_match        [297] probe (mm.c)
 [209] av_metadata_get        [99] ff_init_block_index   [296] probe (cafdec.c)
  [74] av_metadata_set2      [105] ff_init_scantable     [292] probe (anm.c)
 [210] av_mul_q              [235] ff_intrax8dsp_init    [298] probe (bink.c)
  [37] av_new_packet         [162] ff_is_hwaccel_pix_fmt [293] probe (assdec.c)
  [55] av_new_stream         [236] ff_metadata_demux_compat [295] probe (iv8.c)
 [143] av_next_option        [237] ff_mlp_init           [294] probe (c93.c)
  [17] av_open_input_stream  [107] ff_mpa_decode_header    [7] put_dct (mpegvideo.c)
 [182] av_opt_set_defaults   [127] ff_mpa_l2_select_table [299] pva_probe (pva.c)
  [45] av_opt_set_defaults2   [91] ff_mpa_synth_filter   [300] qcp_probe (qcp.c)
  [79] av_parser_close       [238] ff_mpa_synth_init     [301] r3d_probe (r3d.c)
  [70] av_parser_init        [125] ff_mpeg4_decode_picture_header [124] reset_ptr (swscale.c)
  [26] av_parser_parse2      [192] ff_mpeg4_get_video_packet_prefix_length [302] rl2_probe (rl2.c)
  [47] av_probe_input_format [239] ff_mpeg4video_split   [303] rm_probe (rmdec.c)
  [41] av_probe_input_format2 (utils.c) [240] ff_mpeg_flush [304] roq_probe (idroq.c)
  [15] av_read_frame_internal (utils.c) [114] ff_mpegaudio_decode_header [305] rpl_probe (rpl.c)
  [22] av_read_packet        [241] ff_parse1_close       [306] seq_probe (tiertexseq.c)
 [148] av_realloc            [242] ff_parse_close        [307] siff_probe (siff.c)
 [157] av_reduce             [139] ff_print_debug_info   [194] skip_bits (get_bits.h)
 [128] av_rescale             [46] ff_probe_input_buffer [113] skip_bits_long (get_bits.h)
  [44] av_rescale_q           [98] ff_put_no_rnd_pixels16_x2_arm (dsputil_init_arm.c) [308] smacker_probe (smacker.c)
 [112] av_rescale_rnd         [93] ff_put_no_rnd_pixels16_xy2_arm (dsputil_init_arm.c) [309] sol_probe (sol.c)
 [152] av_set_double          [97] ff_put_no_rnd_pixels16_y2_arm (dsputil_init_arm.c) [310] sox_probe (soxdec.c)
 [146] av_set_int            [102] ff_put_pixels16_x2_arm (dsputil_init_arm.c) [311] str_probe (psxstr.c)
 [145] av_set_number2 (opt.c) [95] ff_put_pixels16_xy2_arm (dsputil_init_arm.c) [312] swf_probe (swfdec.c)
 [172] av_set_pts_info       [101] ff_put_pixels16_y2_arm (dsputil_init_arm.c) [65] sws_alloc_context
 [173] av_set_q              [243] ff_rewind_with_probe_data [313] sws_context_to_name (options.c)
 [119] av_shrink_packet      [244] ff_rv30dsp_init       [195] sws_format_name
 [211] av_strdup             [245] ff_rv40dsp_init        [39] sws_getCachedContext
 [212] av_strlcpy            [134] ff_set_qscale         [314] sws_init_context
 [213] av_strstart           [246] ff_vc1dsp_init        [315] sws_rgb2rgb_init
  [67] av_update_stream_timings (utils.c) [247] ff_wav_codec_get_id [13] sws_scale
 [165] av_vlog               [248] ff_yuv2rgb_c_init_tables [316] sws_setColorspaceDetails
 [183] avcodec_align_dimensions2 [249] ff_yuv2rgb_get_func_ptr [317] thp_probe (thp.c)
 [184] avcodec_alloc_context [250] ffm_probe (ffmdec.c)  [318] tmv_probe (tmv.c)
  [59] avcodec_alloc_context2 [251] file_close (file.c)  [319] tta_probe (tta.c)
 [123] avcodec_check_dimensions [252] file_open (file.c) [320] txd_probe (txd.c)
  [50] avcodec_close         [150] file_read (file.c)    [118] update_initial_timestamps (utils.c)
  [10] avcodec_decode_audio3 [159] file_seek (file.c)     [76] url_fdopen
   [1] avcodec_decode_video2  [69] fill_all_stream_timings (utils.c) [96] url_feof
  [68] avcodec_default_free_buffers [32] fill_buffer (aviobuf.c) [71] url_fopen
  [35] avcodec_default_get_buffer [253] film_probe (segafilm.c) [103] url_fseek
 [185] avcodec_default_get_format [254] flac_probe (flacdec.c) [196] url_fsize
 [186] avcodec_find_decoder  [255] flic_probe (flic.c)   [160] url_fskip
 [175] avcodec_get_chroma_sub_sample [256] flush (mpegaudiodec.c) [40] url_ftell
  [60] avcodec_get_context_defaults2 [257] flush_packet_queue (utils.c) [321] url_get_max_packet_size
 [153] avcodec_get_frame_defaults [258] flv_probe (flvdec.c) [77] url_open
  [52] avcodec_open          [259] fourxm_probe (4xm.c)   [78] url_open_protocol
 [187] avcodec_set_dimensions [135] free_frame_buffer (mpegvideo.c) [33] url_read
  [66] avformat_alloc_context [83] get_amv (mpeg4videodec.c) [322] url_resetbuf
  [19] avi_load_index (avidec.c) [129] get_audio_frame_size (utils.c) [161] url_seek
 [214] avi_probe (avidec.c)  [110] get_bits (get_bits.h) [323] vc1t_probe (vc1test.c)
 [215] avi_read_close (avidec.c) [126] get_bits1 (get_bits.h) [324] vid_probe (bethsoftvid.c)
  [18] avi_read_header (avidec.c) [34] get_buffer        [325] vmd_probe (sierravmd.c)
  [24] avi_read_packet (avidec.c) [64] get_byte          [326] voc_probe (vocdec.c)
  [73] avi_read_tag (avidec.c) [140] get_consumed_bytes (h263dec.c) [327] vqf_probe (vqf.c)
 [176] avpicture_fill         [25] get_le16              [328] w64_probe (wav.c)
 [216] avs_probe (avs.c)      [23] get_le32              [329] wav_probe (wav.c)
 [217] bfi_probe (bfi.c)     [260] guidcmp (asfdec.c)    [330] wc3_probe (wc3movie.c)
 [154] build_table (bitstream.c) [261] gxf_probe (gxf.c) [331] wsaud_probe (westwood.c)
 [218] cavsvideo_probe (raw.c) [262] h261_probe (raw.c)  [332] wsvqa_probe (westwood.c)
 [219] cdata_probe (eacdata.c) [193] h263_decode_init_vlc [333] wv_probe (wv.c)
 [220] cin_probe (dsicin.c)   [87] h263_decode_motion    [334] xa_probe (xa.c)
  [88] clear_blocks_c (dsputil.c) [90] h263_pred_motion  [141] yuv2rgb_c_24_rgb (yuv2rgb.c)
 [117] compute_frame_duration (utils.c) [263] h263_probe (raw.c) [335] yuv4_probe (yuv4mpeg.c)
